,song_name,name,song_id,cluster
7747,I Just Called To Say I Love You,Stevie Wonder,6lJFfj7wWeKiYRjLMHN4SN,8
7748,Dangerously In Love,Beyoncé,0KFuXEdOp5QfIfxHR6TJSm,2
7749,Love On My Mind,Lucas & Steve,09ISWsm3TmZiDKeJgVPXjY,5
7750,I Love You Lord / Passion - Acoustic,Hillsong Young & Free,48LiTfePc5B8FfxzOqTqAC,12
7751,Where Did Our Love Go,The Supremes,69RH84na5iUNwrwxpgjC5j,12
7752,Complaining (feat. Rico Love),Kevin Gates,4RU6DQlglBqYOKxDRQEcxq,0
7753,Complaining (feat. Rico Love),Rico Love,4RU6DQlglBqYOKxDRQEcxq,0
7754,Love Controller,Zack Knight,5RjkHAuyAuupOGFR6a2srw,7
7755,Love Controller,Dayne S,5RjkHAuyAuupOGFR6a2srw,7
7756,No Love Allowed,Rihanna,4hXLxBb41Xs1KzCD0gfsC8,7
7757,Real Love - Acoustic,Hillsong Young & Free,6Yo9PmImHSe2pIAyEtoSyM,10
7758,Real Love - Acoustic,Alexander Pappas,6Yo9PmImHSe2pIAyEtoSyM,10
7759,I Don't Need Your Rockin' Chair - Version w/special guests,Mark Chesnutt,3nKLfeoq3YedJIZqvRW3Qz,8
7760,I Don't Need Your Rockin' Chair - Version w/special guests,George Jones,3nKLfeoq3YedJIZqvRW3Qz,8
7761,I Don't Need Your Rockin' Chair - Version w/special guests,Patty Loveless,3nKLfeoq3YedJIZqvRW3Qz,8
7762,I Don't Need Your Rockin' Chair - Version w/special guests,Garth Brooks,3nKLfeoq3YedJIZqvRW3Qz,8
7763,I Don't Need Your Rockin' Chair - Version w/special guests,Clint Black,3nKLfeoq3YedJIZqvRW3Qz,8
7764,I Don't Need Your Rockin' Chair - Version w/special guests,Alan Jackson,3nKLfeoq3YedJIZqvRW3Qz,8
7765,I Don't Need Your Rockin' Chair - Version w/special guests,Travis Tritt,3nKLfeoq3YedJIZqvRW3Qz,8
7766,I Don't Need Your Rockin' Chair - Version w/special guests,Joe Diffie,3nKLfeoq3YedJIZqvRW3Qz,8
7767,I Don't Need Your Rockin' Chair - Version w/special guests,Pam Tillis,3nKLfeoq3YedJIZqvRW3Qz,8
7768,I Don't Need Your Rockin' Chair - Version w/special guests,T. Graham Brown,3nKLfeoq3YedJIZqvRW3Qz,8
7769,I Don't Need Your Rockin' Chair - Version w/special guests,Vince Gill,3nKLfeoq3YedJIZqvRW3Qz,8
7770,Love Ain't Enough,The Barr Brothers,2sgbm2X8Ye9YIzvEUFGoar,18
7771,Legendary Lovers,Katy Perry,5Uc37Y6FijZcM538PqqkWd,5
7772,Let's not fall in love,BIGBANG,4pwtsRdCFNse3U1lWLG2W1,6
7773,Can You Feel The Love Tonight,Elton John,5NjEHwWc2vb3fJAxM9lnEO,17
7774,Saving All My Love for You,Whitney Houston,1lx8ddGT5wCD6W2xmLeRKG,13
7775,What the World Needs Now Is Love,Andra Day,1E2qfOtDbT1NPaGQnI3L12,17
7776,FAB. (feat. Remy Ma),JoJo,2esKAp3YxfZkbGZqvwJIra,7
7777,FAB. (feat. Remy Ma),Remy Ma,2esKAp3YxfZkbGZqvwJIra,7
7778,Lover (feat. Jesse Boykins III),Tommy Trash,3MogcF8WGYccbdFQsrv5Nh,6
7779,Lover (feat. Jesse Boykins III),A-Trak,3MogcF8WGYccbdFQsrv5Nh,6
7780,Lover (feat. Jesse Boykins III),Jesse Boykins III,3MogcF8WGYccbdFQsrv5Nh,6
7781,Suck at Love,Violet Days,5cBDezO8YeZibVHBdUFGjB,14
7782,I'd Love To Lay You Down,Conway Twitty,4VF5XIZ7EiMfLElRzYG2E8,8
7783,Lover Like You,Rudie Edwards,7caw5XStIWVgJUdxrhRBNk,11
7784,Best Love Song (feat. Chris Brown),T-Pain,133g7oJWqvMnhvwfXL4CU1,18
7785,Best Love Song (feat. Chris Brown),Chris Brown,133g7oJWqvMnhvwfXL4CU1,18
7786,Fade to Love,FOURS,1RgFo6KCPcue2eftzmTn0f,11
7787,Night After Sidewalk,Kaki King,0JUa8PNsS6fvWz2Keb5KLq,1
7788,Love Is A Battlefield,Pat Benatar,64k3qg5AwnINfBXmCJOHA3,11
7789,Do You Love Me,The Contours,41FRsZNXpsBkJ46BxyC20m,2
7790,Chattahoochee,Alan Jackson,59kHPbwyyCApYA8RQQEuXm,8
7791,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,6kvoHl80mfCVTv7XnZkjQn,2
7792,I'd Love to Change the World - 2004 Remaster,Ten Years After,19HjHUjCfDrEYhVSIKG6nK,0
7793,Make Love,Chris Brown,3zo93Swpm7wIkLJEFc1DIL,18
7794,Love On The Brain - John-Blake Remix,Rihanna,1OCeLebXU2Y9qxeDH25Cuo,5
7795,Love On The Brain - John-Blake Remix,John Blake,1OCeLebXU2Y9qxeDH25Cuo,5
7796,Desert Island Lover,BAD CHILD,3YUbAJFuTou6hyqGakpMLK,5
7797,The One I Love - Remastered 2012,R.E.M.,2fdfsGuqb6SBX5ocoBWHUd,6
7798,Real Love - Studio Version,Hillsong Young & Free,30VH7nR3Wt182XYCmhyn7I,6
7799,Real Love - Studio Version,Alexander Pappas,30VH7nR3Wt182XYCmhyn7I,6
7800,Our Love Is Here To Stay,Natalie Cole,1BuHbtYFgSaV99PFPBZEkW,12
7801,Greatest Love of All,Whitney Houston,6yJxCltgtmGxIgKOS6ndnu,17
7802,Killing Me To Love You,Vancouver Sleep Clinic,1mRMBo5Z0AIeLe49TYi80K,19
7803,Emmylou,Vance Joy,0uKyC5TIiwfeh0evennKOO,13
7804,Love Is My Religion,Ziggy Marley,3NmRPLkEx1EL7LHAe3OZVr,18
7805,Love Story,Yelawolf,1TAGVc7fiHZO8SUdKCG2qF,14
7806,The Book of Love,The Magnetic Fields,6UGpcXcENaUqQKPc6oqOe4,17
7807,"The Look Of Love, Pt.1",ABC,6HvUtPLqkP0t6zd6YNdWby,7
7808,Pretty U,SEVENTEEN,1117juaaAkSIUsQxTmmcKM,18
7809,Prove Me Wrong,Pryde,1rOtwjMSJJmwcWtVClGRx0,5
7810,Candyland,Love and Theft,4BiMwjx02h8OLUoqNfCqc8,18
7811,Love Me (Sunrise Mix),Jane XØ,6ue0x0jkUpLLpGlyzHUpV2,0
7812,Love Game,Eminem,2d4XbSU0hLH8Fn5v3OLCD7,18
7813,Love Game,Kendrick Lamar,2d4XbSU0hLH8Fn5v3OLCD7,18
7814,Lovers (Naruto Shippuden),AmaLee,0mikB2kBTHvi3Y2rmKZd0D,5
7815,Will You Still Love Me Tomorrow? - 2011,Amy Winehouse,0LbK1bodGLc9xmV1cS9jvL,10
7816,Do For Love,2Pac,4AE7Lj39VnSZNOmGH2iZaq,8
7817,If You Love Me,Brownstone,0BTGqPIW9acmhhUmENkq5r,19
7818,How He Loves,David Crowder Band,6WSFMa721PvfnspCRsGOMh,10
7819,Flawless,The Neighbourhood,2Kt1XplPBQBsDKQDa6TssB,16
7820,Let Your Love Flow,The Bellamy Brothers,064SVQsmWl5EF0zahmzkQk,8
7821,A Little More Love,Jerrod Niemann,5gCjmTlEe5mNfISTiD2t9R,6
7822,A Little More Love,Lee Brice,5gCjmTlEe5mNfISTiD2t9R,6
7823,Your Love - Touch & Go Club Mix,Loui & Scibi,1Ti1FWfTF8WK3PSBPQzy0z,15
7824,Your Love - Touch & Go Club Mix,Nuwella,1Ti1FWfTF8WK3PSBPQzy0z,15
7825,At Your Best (You Are Love),Aaliyah,4lRrk574qIHpoEEKC1zuam,13
7826,Love Bites,Def Leppard,3SoNMDkQr86wqib28yaBI7,0
7827,Crazy In Love - Fifty shades of Grey soundtrack,Nicole Andersson,719IivhkG3x5xyHFXOzdwM,14
7828,How Great Is Your Love - Live,Passion,4707B6flOJWZSBXqqVsvPI,10
7829,How Great Is Your Love - Live,Kristian Stanfill,4707B6flOJWZSBXqqVsvPI,10
7830,Love Is Blindness,Jack White,1kBM7AURqQTIXFePNVpEwP,0
7831,Never My Love,Knox Hamilton,0jUmZhjChjwQcsNrGViznk,16
7832,Love With Your Life,Hollyn,5UwzXsSIyYXTYScJkx3snT,7
7833,What About Love?,Heart,7JmsQwxDlC89imxewJcnHO,5
7834,Our Love's Funeral,Racoon Racoon,11nv4KdXavlqZqTGHfAAbL,12
7835,Only Love,Mumford & Sons,6XVhftVkMt5Eo50gyBUltu,19
7836,Be My Lover,La Bouche,5Y3W09WHcXPx7eZ7s9gdMs,11
7837,Friday I'm in Love,Janet Devlin,7ybspIonQVWWs2JsjAEy9b,19
7838,I'm In The Mood For Love,Julie London,6crfO56bDm0RjpctUuGs5X,13
7839,Love Me (Sunset Mix),Jane XØ,2LxGIOsHBeeKoeVfbHtDt7,0
7840,Rat A Tat,Fall Out Boy,6VOWUjl7sumb6IpBPkjQat,18
7841,Rat A Tat,Courtney Love,6VOWUjl7sumb6IpBPkjQat,18
7842,X-Files Love Theme,Luc Serra,3dZ7UNoazs7GH29y3Urwde,1
7843,Love Story,Lyn,59Jq02jMj7gInyclQePYs8,12
7844,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,Cash Cash,22S5BO6h7JIOjg2Uw88l8e,7
7845,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,Sofía Reyes,22S5BO6h7JIOjg2Uw88l8e,7
7846,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,Boombox Cartel,22S5BO6h7JIOjg2Uw88l8e,7
7847,"I Love You, I Remember You",I.O.I,5nclYlcWMW9QgnBZU2apZh,6
7848,In The Name Of Love - Snavs Remix,Martin Garrix,31mWJG7RF5eNvmIprY1NzI,5
7849,In The Name Of Love - Snavs Remix,Bebe Rexha,31mWJG7RF5eNvmIprY1NzI,5
7850,In The Name Of Love - Snavs Remix,Snavs,31mWJG7RF5eNvmIprY1NzI,5
7851,Love Stuck,Mother Mother,7wHLk1ha6WiFsHJxLstVcU,18
7852,Love Me (Instrumental Mix),Jane XØ,5lGfvav135lp67aKVVvhLQ,16
7853,Love Me (Acoustic),Jane XØ,4Igy4iApEJqhyNSIX1EE5I,12
7854,Feel My Love - Manatee Commune Remix,Phebe Starr,7kqCuSYsmfi8oBAcGl4T0Z,10
7855,Feel My Love - Manatee Commune Remix,Manatee Commune,7kqCuSYsmfi8oBAcGl4T0Z,10
7856,Got Love,Tove Lo,2Vt0XSz4eX9y65S0qPJ1Ji,5
7857,Bleeding Love,Leona Lewis,7LLouD7gdDYmmar1bfaF8V,19
7858,Crazy Love,Michael Bublé,5yHRupjhJzuqxW5WjGTRr7,10
7859,Come See About Me,The Supremes,307kcWJQNMdiYYKj1LgClU,2
7860,SHE DON'T LOVE ME,ZAYN,4MaOXwqSgiwgngbeYePmu8,5
7861,I Hope That I Don't Fall In Love With You,Tom Waits,0oYo06FRCBtrE3kWrDcsDF,12
7862,I Wanna Love You,Akon,0CXVjQI9wsqaGeIARkkpYc,10
7863,I Wanna Love You,Snoop Dogg,0CXVjQI9wsqaGeIARkkpYc,10
7864,Why Can't This Be Love,Van Halen,0TaT50ZZxT4ytZxuqkE3A9,8
7865,Show Me Love - Radio Version,Robyn,6SluaPiV04KOaRTOIScoff,7
7866,"Young Kids, Old Love",Otis English,5ZRnIiMmFWwT0LHP1TQ2rf,19
7867,Boombastic,Shaggy,1jqLJBQwo7yBCqYQWukLkq,8
7868,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White) - Kasum Remix",Flo Rida,3UA4D0hx3jJEbrtfi2ZvmD,5
7869,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White) - Kasum Remix",Robin Thicke,3UA4D0hx3jJEbrtfi2ZvmD,5
7870,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White) - Kasum Remix",Verdine White,3UA4D0hx3jJEbrtfi2ZvmD,5
7871,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White) - Kasum Remix",Kasum,3UA4D0hx3jJEbrtfi2ZvmD,5
7872,Let Me Love You - With You. Remix,DJ Snake,0viSJ8RvVJR84fPoEgnLc0,18
7873,Let Me Love You - With You. Remix,With You.,0viSJ8RvVJR84fPoEgnLc0,18
7874,Let Me Love You - With You. Remix,Justin Bieber,0viSJ8RvVJR84fPoEgnLc0,18
7875,Love Me,Justin Bieber,1ax4ZAVsA2k1WmlAEiknCH,6
7876,She's So Lovely,Scouting For Girls,0quN8Pr9cBQmDXerqfrc0h,6
7877,Loco,Enrique Iglesias,3zwHywfNohOXje6lt5UV7i,18
7878,Loco,Romeo Santos,3zwHywfNohOXje6lt5UV7i,18
7879,Close Your Eyes,Michael Bublé,04THq9ESnlipU969vuvSJx,19
7880,Show Me Love - Acoustic Version,Robin Schulz,1T2HTSy2wENxaFKD1SzjBk,13
7881,Show Me Love - Acoustic Version,Richard Judge,1T2HTSy2wENxaFKD1SzjBk,13
7882,Female Robbery,The Neighbourhood,4BDnfINTlfJPmLp1UV6CXt,15
7883,Woman In Chains,Tears For Fears,6MGOVgWhuG8QTIVt1MzOhP,19
7884,Woman In Chains,Oleta Adams,6MGOVgWhuG8QTIVt1MzOhP,19
7885,Runaway Love,Ludacris,3QnEp4rluCxUwgpXT43jmC,8
7886,Runaway Love,Mary J. Blige,3QnEp4rluCxUwgpXT43jmC,8
7887,PEACE & LOVE,VANT,6BEPqCmZGNMcTY2BgyEDCP,6
7888,"Lover, You Should've Come Over",Jeff Buckley,7iSyaNhLcjwuO22QuRYHsM,10
7889,Someone That Loves You,HONNE,4eQ8RVou7nLwXpSQcya6bl,5
7890,Someone That Loves You,Izzy Bizu,4eQ8RVou7nLwXpSQcya6bl,5
7891,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,6BLLQndvA0rLbLcIZmuuEJ,18
7892,W.D.Y.W.F.M?,The Neighbourhood,3vooOYHU0Fi3ViCG7Ozh0Y,0
7893,Litost,X Ambassadors,7HyvbdOddwXEGzKoLNxhKG,0
7894,How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,16ZNz0wXDJERo4zquNPw7x,6
7895,Love Me In A Field,Luke Bryan,4QbTbwI9CgV8IQrpDpPmKD,18
7896,Never Gonna Love Me (feat. Sam James),Dzeko,22gyjlRvd0EdMEvgeJZgQS,0
7897,Never Gonna Love Me (feat. Sam James),Sam James,22gyjlRvd0EdMEvgeJZgQS,0
7898,Make You Feel My Love,Sleeping At Last,2NZEJxIUnsP18o2aNzeuZW,17
7899,Love Me - Original,Yiruma,0Fi9tYRYSsMPzNVYdgHY7Q,3
7900,New Love,Dua Lipa,4VZXB1paIf867OlmQg89GU,10
7901,I Got A Car,George Strait,4Fpq4QkR06QRDkujBUk0JY,10
7902,Lovers Left to Die,DOPE LEMON,4IMt8FAHS8ndl6w0gzbt6q,16
7903,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,6fybp4N6eW3bsFAvARxyVe,7
7904,"They Don't Love You No More (feat. Jay-Z, Meek Mill, Rick Ross & French Montana)",DJ Khaled,0588kHJ34DF7ZvTyuo4Dnk,10
7905,"They Don't Love You No More (feat. Jay-Z, Meek Mill, Rick Ross & French Montana)",JAY-Z,0588kHJ34DF7ZvTyuo4Dnk,10
7906,"They Don't Love You No More (feat. Jay-Z, Meek Mill, Rick Ross & French Montana)",Meek Mill,0588kHJ34DF7ZvTyuo4Dnk,10
7907,"They Don't Love You No More (feat. Jay-Z, Meek Mill, Rick Ross & French Montana)",Rick Ross,0588kHJ34DF7ZvTyuo4Dnk,10
7908,"They Don't Love You No More (feat. Jay-Z, Meek Mill, Rick Ross & French Montana)",French Montana,0588kHJ34DF7ZvTyuo4Dnk,10
7909,Ordinary Love,U2,4lYemy3VZzRUrFALAu1jFG,0
7910,Girl That You Love,Panic! At The Disco,1ozYwEeDttK6iWc1yQS8c4,19
7911,First Love,Adele,3d2DyIigzomibwlVgobyxO,12
7912,How I Love You,Robert Ellis,7HxBnhvMjQHaOMtzpdRmjm,16
7913,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,7lJUnNQC5IX4f2OwH23cBF,9
7914,I Just Wanna Love U (Give It 2 Me),JAY-Z,5f97C4I05VWfoVVfJc3P3q,7
7915,Know My Love,Matt Nash,6XsrEVdg5Sr08cyAOckgup,5
7916,Lover Of The Light,Mumford & Sons,7C6njUzhBb6fIpXzBYWg1n,10
7917,How to Love (feat. Sofia Reyes) - Hellberg Remix,Cash Cash,4aY5372weXNI9zRc1bQfqc,19
7918,How to Love (feat. Sofia Reyes) - Hellberg Remix,Sofía Reyes,4aY5372weXNI9zRc1bQfqc,19
7919,How to Love (feat. Sofia Reyes) - Hellberg Remix,Hellberg,4aY5372weXNI9zRc1bQfqc,19
7920,Posed to Be in Love,Kevin Gates,0CatNULiPDGfflDdMODjDU,5
7921,Don't Wanna Fall In Love,KYLE,4svrMtFADX7MfuYko0JcAc,11
7922,Like Someone In Love,Bruno Major,3EkVr2yIMSajZVa6VKFqan,17
7923,Tropic Love,Diviners,0yxWY5cPaPUpeAoqSIoWfq,6
7924,Tropic Love,Contacreast,0yxWY5cPaPUpeAoqSIoWfq,6
7925,Love Like This,Kodaline,3Gww33DTuG2DTYgHfLnBJx,10
7926,Fooled Around And Fell In Love,Elvin Bishop,2hE5Lm5XOHR4t3xlhIFauP,18
7927,I Wanna Be Your Lover,Prince,4yrM5BVyJzy5Ed4GPO6e8j,11
7928,Where Do You Go To (My Lovely) [Re-Recorded],Peter Sarstedt,1D0ysB6OY7LsXxrjN1Zvb2,5
7929,Love's Gone,Haarlo,0mpeSu0n0JHL2Js8lzcWYK,7
7930,Left Field,Pryde,4fvZcfoKHyE8Qcw3eAbKj9,8
7931,Ready For Your Love,Gorgon City,5wGLQvq6JoxYZX7V3ymPS5,18
7932,Ready For Your Love,MNEK,5wGLQvq6JoxYZX7V3ymPS5,18
7933,Carrying Your Love With Me,George Strait,4Z2dsLAyEaSYIDzyK2yCeE,19
7934,Love Faces,Trey Songz,5rX60GiR64Epgri9Ubjzg9,19
7935,Something Stupid (feat. Reese Witherspoon),Michael Bublé,3wwXUFIYX044Tqiy3AFpLO,2
7936,Something Stupid (feat. Reese Witherspoon),Reese Witherspoon,3wwXUFIYX044Tqiy3AFpLO,2
7937,"Love Theme for Nata (From ""Cinema paradiso"")",Ennio Morricone,2o4Gwe5TC9LnVnz5oenLYl,3
7938,Like I Loved You,Brett Young,3T6MAweakkNrMYs8jZIWtg,8
7939,Almas vaggvisa,Jan Lundgren Trio,1AYtj1r4CcTiU6qMcmy0Hz,3
7940,Concept Nothing,Night Lovell,5ScV5f71Yzn4dom1Mx5DGM,10
7941,Let Me Love You,Megan Davies,4SlqJDp7uxVBqYOkd5pOlN,13
7942,Let Me Love You,Bryce Merritt,4SlqJDp7uxVBqYOkd5pOlN,13
7943,Let It Go,The Neighbourhood,6cWpj6c5pNZYEk5KYjNBji,5
7944,Where Is Your Love,J Lisk,7aCOFyxAUIzLRcZeo14LKi,15
7945,Your Love Is King - Remastered,Sade,5EwNOL1CWnM74ptsVvW9OV,2
7946,Love Like That (Edeema Remix),Sophie Elise,7tSMnub7dlynTcPGwvjOMP,14
7947,Love Like That (Edeema Remix),Edeema,7tSMnub7dlynTcPGwvjOMP,14
7948,I Don't Love You,Urban Zakapa,7neOIVKDsLaUXV5y84jGuY,12
7949,I Love My Squad,Iamsu!,6HppFo04vRrMYe28BFRl3u,0
7950,Love For Sale,Cannonball Adderley,16Po3i2Kcsy74jz0lp6fdJ,14
7951,Let My Love Open The Door,Pete Townshend,0otlwsD3mSogk7VJCTp6Kg,8
7952,Fake Love,Drake,2EDLxm55ESkYQ1h0Isfwdv,7
7953,Like I Love You,Justin Timberlake,6W2Ef5Ph6ILTUAedoQ3QIv,7
7954,Misery Loves My Company,Three Days Grace,1We9y0dSphaMHt4owfGWpw,18
7955,Shawty Is Da Shit,The-Dream,5RC9YDHON0nXKmcQrL6WV6,0
7956,Shawty Is Da Shit,Fabolous,5RC9YDHON0nXKmcQrL6WV6,0
7957,We Can Make Love,SoMo,0GprcPh962hOBopHNuUsLV,0
7958,"I Hate You, I Love You",Ben Schuller,1D3fvdZB0Z5h1qmuC0hw1q,14
7959,First Love,BTS,2hmAn2pycypwLZTPnRbR1r,7
7960,West Coast,The Neighbourhood,4TaY35s44Bf6OQnRK4R8Y5,10
7961,Terrible Love,Birdy,4ycQEzQkhdkFlpLNTp2XS0,12
7962,Ain't No Love In The Heart Of The City - Single Version,"Bobby ""Blue"" Bland",4whTrWuc6vxKzWxWwU5dxO,7
7963,Love Without Tragedy / Mother Mary,Rihanna,7I5iWxgkVGe4M9msr9BMp9,5
7964,Out of Love,Two Friends,74LOZLK6DFZiVLcd8zBEp2,10
7965,Out of Love,Cosmos & Creature,74LOZLK6DFZiVLcd8zBEp2,10
7966,Show Me Love,Robin Schulz,0aHOXu219Z4MqEKwiKsddl,0
7967,Show Me Love,Richard Judge,0aHOXu219Z4MqEKwiKsddl,0
7968,Lost In Love,Air Supply,6MhK1gPrgtgRedEjSUz18I,2
7969,Emrata,Pryde,2IPVBQr8cwseBhiansGKNf,5
7970,Love You Any Less,Rag'n'Bone Man,4VkjUjmnyidaY4Fkxju6LP,14
7971,Seven Day Love,Belly,3Z3tJQgG1gdjJtyufupxJA,0
7972,Seven Day Love,Ashanti,3Z3tJQgG1gdjJtyufupxJA,0
7973,Crazy Love - MOTi Remix,Audien,6t2d3kJooJVtBK9GPSuwiR,0
7974,Crazy Love - MOTi Remix,Deb’s Daughter,6t2d3kJooJVtBK9GPSuwiR,0
7975,Crazy Love - MOTi Remix,MOTi,6t2d3kJooJVtBK9GPSuwiR,0
7976,Give Me Love (feat. Broderick Jones),Kyle Braun,1SHxP9pwbFbL8cpOEII493,18
7977,Give Me Love (feat. Broderick Jones),Broderick Jones,1SHxP9pwbFbL8cpOEII493,18
7978,Love Inside,BJ The Chicago Kid,7GBBTd1QrQ4p1fc33eTYxR,0
7979,Love Inside,Isabella,7GBBTd1QrQ4p1fc33eTYxR,0
7980,Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity,The Barden Bellas,6Gds0xbRf66IPJ3Qo0pmPL,14
7981,Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity,The Treblemakers,6Gds0xbRf66IPJ3Qo0pmPL,14
7982,Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity,The Bu Harmonics,6Gds0xbRf66IPJ3Qo0pmPL,14
7983,California Love (remix),2Pac,2pwTzYUTIiwF7Pn8ygXD91,9
7984,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",USHER,2bppvcuQhuMcJZHtM9So7r,10
7985,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",Beyoncé,2bppvcuQhuMcJZHtM9So7r,10
7986,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",Lil Wayne,2bppvcuQhuMcJZHtM9So7r,10
7987,With Love,Christina Grimmie,4xtpy5lEYd3Feg17826h4d,12
7988,"I Like It, I Love It",Tim McGraw,3IvcWWehbBcBR4YZxlGM9R,9
7989,A Dream is a Wish Your Heart Makes/So This is Love,Sabrina Carpenter,3WlCLuC6emWu8kbpaEb0KT,12
7990,Empty Bottles,Yelawolf,7v1epxqvIr4KUVLj8rN2cb,5
7991,Could You Be Loved,Bob Marley & The Wailers,0jlpgMdHL9Ar7CXlePtaql,8
7992,The Book of Love,The Monotones,1N131UBLlYAUJNVpHOfEc1,2
7993,I Love Rock 'n' Roll,The Black Jets,0p20xyAdYkaxAPWdXr0sir,11
7994,Mad Love,Ferreck Dawn,6nWMUK7mCUsyTiEcaavjlR,15
7995,Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,Dominic Cooper,74wySERHHxB8Ul9A0CNBla,5
7996,Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,Amanda Seyfried,74wySERHHxB8Ul9A0CNBla,5
7997,Boy Red,Night Lovell,7yQ8COCpKztUHoKVjviSDG,10
7998,Once In A Lifetime Love,Andrew Rayel,41irJfKSBh1gn6yphseFX1,0
7999,Once In A Lifetime Love,Kristina Antuna,41irJfKSBh1gn6yphseFX1,0
8000,I Can't Make You Love Me,Bonnie Raitt,69uJi5QsBtqlYkGURTBli8,13
8001,Leave Your Lover,Sam Smith,14Ch95oEbCcSBNX7gZdag9,12
8002,"Lover, Please Stay",Nothing But Thieves,3QxCvkqWdkMqy3CPxOhZ24,12
8003,Ain't Love Strange,Stanaj,2JXMbStwQxqfSo5DiiV8nj,5
8004,You Used to Love Me,Faith Evans,0KhXVmAN4sqeEgsqRd39f2,8
8005,I Love It,DEAN,6CBA5xTE7Z4cyA9rzlhFdA,10
8006,I Love It,Dok2,6CBA5xTE7Z4cyA9rzlhFdA,10
8007,4AM,Huntar,3LEVwHpH7pItNrp9KcH9xa,19
8008,4AM,ILOVEMAKONNEN,3LEVwHpH7pItNrp9KcH9xa,19
8009,Let Me Love You,Chris Lane,6kTpcbbuEpgABfbE3H18gq,5
8010,I Love You Always Forever,Donna Lewis,1PEqh7awkpuepLBSq8ZwqD,17
8011,Deeper Love,Jauz,0Brdql92IAGPFfdTmxeAmk,18
8012,If I Ever Fall In Love (feat. Jason Derulo),Pentatonix,3vaWsG3oKZt0bSra2p5c5R,13
8013,If I Ever Fall In Love (feat. Jason Derulo),Jason Derulo,3vaWsG3oKZt0bSra2p5c5R,13
8014,I'll Never Love,Michael Kiwanuka,6GVSdu24y9O1NA6DME7CkV,14
8015,Higher Love,Seven Lions,4kth4g3QzdNZUojNnkeOIb,5
8016,Higher Love,Jason Ross,4kth4g3QzdNZUojNnkeOIb,5
8017,Higher Love,Paul Meany,4kth4g3QzdNZUojNnkeOIb,5
8018,What Is Love 2016 - Galactic Marvl Remix,Lost Frequencies,4lpqYuseuuJIERCbg1bzkz,5
8019,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,John Legend,3OgesRs9A97HaLMZEWBM9a,5
8020,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,Jason Agel,3OgesRs9A97HaLMZEWBM9a,5
8021,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,Tiësto,3OgesRs9A97HaLMZEWBM9a,5
8022,Love Yourz - Live,J. Cole,6EaJ6rsAqrcfsEhKzrtK9i,14
8023,Real Love - Live,Hillsong Young & Free,6v3PrrpKQaXfQior1K7Zi2,9
8024,Real Love - Live,Alexander Pappas,6v3PrrpKQaXfQior1K7Zi2,9
8025,Adventurers,Holley Maher,5qZX8ILkiX0AZiD3nCnteu,10
8026,Love Like This,Faith Evans,7MQywXGHEev7JmwwIzMcao,8
8027,That kind of night,Urban Zakapa,5Yn8yr2WVHW6wtdiumwkn1,17
8028,A Lot Like Love,Baek A Yeon,5Mu3n2L96MX1lU2EHqnD7p,2
8029,Love Will Remember,Selena Gomez,0OkJtCF6yQIdK11ge58uXD,0
8030,...To Be Loved,Papa Roach,4yUUVfwvxtMecOQ2fI7a7j,18
8031,Long Live Love - Dave Audé Club,LeAnn Rimes,5ExeJbItxvbThnbAJFxcLU,5
8032,Long Live Love - Dave Audé Club,Dave Audé,5ExeJbItxvbThnbAJFxcLU,5
8033,Long Live Love - Dave Audé Edit,LeAnn Rimes,5ITI59iaoDKr5skPTFqh0i,5
8034,Long Live Love - Dave Audé Edit,Dave Audé,5ITI59iaoDKr5skPTFqh0i,5
8035,Long Live Love - Ivan Gomez Club,LeAnn Rimes,0PyOBhHL3C6nRWENeZtC6u,0
